交易日期,縣市,鄉鎮市區,土地位置建物門牌,建物型態,建坪,屋齡,總價_萬,單價_萬每坪,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建築完成年月,移轉層次,總樓層數
2026-03-22,新北市,新店區,新北市新店區中央一街１９號五樓,華廈(10層含以下有電梯),41.76315156611818,27.7,2368.0,56.70082432,3,2,2,0870710,五層,五層
2026-03-22,新北市,新店區,新北市新店區北新路二段２３０之７號　　　　　　,住宅大樓(11層含以上有電梯),43.29682662363099,30.4,2468.0,57.001981333500005,3,2,2,0841027,一層,十六層
2026-03-22,新北市,新店區,新北市新店區文化路１２６號九樓,住宅大樓(11層含以上有電梯),32.41892621570973,7.0,2558.0,82.50578203,2,2,1,1080307,九層,十三層
2026-03-21,新北市,新店區,新北市新店區中央三街５７號七樓,華廈(10層含以下有電梯),45.111826691693494,26.4,2830.0,68.9127246885,3,2,2,0881027,七層,七層
2026-03-21,新北市,新店區,新北市新店區安忠路５７巷９弄３號,華廈(10層含以下有電梯),31.67780118791754,29.4,900.0,28.410908025500003,3,2,2,0851023,一層,六層
2026-03-21,新北市,新店區,新北市新店區百忍街４３巷２弄３號二樓,公寓(5樓含以下無電梯),30.6583761496891,,1563.0,50.98115511300001,2,2,2,,二層,四層
2026-03-21,新北市,新店區,新北市新店區寶橋路７８巷４８號六樓,住宅大樓(11層含以上有電梯),47.42292677835975,12.6,3000.0,71.01024527100002,3,2,2,1020829,六層,二十三層
2026-03-21,新北市,新店區,新北市新店區寶橋路２７之１號十六樓,住宅大樓(11層含以上有電梯),47.020601763272566,18.2,3450.0,82.696856403,3,2,2,0970109,十六層,二十九層
2026-03-21,新北市,新店區,新北市新店區央北二路５１號十二樓,住宅大樓(11層含以上有電梯),56.11980210449258,2.6,3810.0,80.9841291945,3,2,2,1120810,十二層,十五層
2026-03-20,新北市,新店區,新北市新店區安德街７１巷１２號六樓之一,住宅大樓(11層含以上有電梯),17.242500646593772,34.1,810.0,46.9768577425,1,1,1,0810215,六層,十一層
2026-03-20,新北市,新店區,新北市新店區中正路６８０巷３１弄３號四樓,公寓(5樓含以下無電梯),29.070251090134413,43.4,1138.0,39.146444813,3,2,2,0711020,四層,五層
2026-03-19,新北市,新店區,新北市新店區安民街３１３巷８號五樓,公寓(5樓含以下無電梯),31.435801178842542,44.8,960.0,30.538511251500005,2,2,2,0700513,五層，陽台,五層
2026-03-19,新北市,新店區,新北市新店區中正路６６３巷２－２號四樓,公寓(5樓含以下無電梯),36.402851365106926,37.4,727.0,19.970908342,3,2,2,0771029,四層,五層
2026-03-19,新北市,新店區,新北市新店區寶橋路８５巷７０號二十五樓,住宅大樓(11層含以上有電梯),82.80937810535167,12.4,5900.0,71.2479312125,3,2,3,1021018,二十五層,二十八層
2026-03-19,新北市,新店區,新北市新店區新生街１８巷１號六樓,華廈(10層含以下有電梯),42.56477659617912,37.3,2430.0,57.089584636000005,6,2,2,0771216,六層,六層
2026-03-18,新北市,新店區,新北市新店區安和路三段４７巷１號八樓之二,住宅大樓(11層含以上有電梯),10.427175391019077,31.3,550.0,52.74677488150001,1,1,1,0831124,八層,十六層
2026-03-18,新北市,新店區,新北市新店區北宜路二段１２５之１號十一樓,住宅大樓(11層含以上有電梯),14.650075549377831,25.2,560.0,38.225122533500006,1,1,1,0900120,十一層,二十二層
2026-03-17,新北市,新店區,新北市新店區秀岡五街１８號,透天厝,64.22982740861853,28.3,2980.0,46.396031318000006,3,3,3,0861124,全,三層
2026-03-17,新北市,新店區,新北市新店區僑義路１７巷４號,透天厝,34.41542629057848,41.6,1200.0,34.868097866,3,2,2,0730820,全,三層
